steam_id,recommendationid,author_steamid,playtime_forever,review,voted_up,votes_up,timestamp_created
2357570,189223922,76561198166799940,2117,no fun after some time,False,0,1740959964
2357570,189189550,76561198041491619,405,Fajna gra,True,0,1740932736
2357570,189182803,76561198099241840,9969,bezsensowny deatchmatch,False,0,1740928279
2357570,189166356,76561198142131355,4217,"worst competetive system ive ever seen and i achive top ranks in many games this piece of ♥♥♥♥ will try to grab your leg and burrow you under the ground if you slighty better than 50% (will intentionaly give you worser teammates on avg than enemy team cause you won 1 game so you have to go on a 3452 games lose streak to balance everything)

at this point just go play marvel rivals this game is waste of time on competeitive",False,1,1740917396
2357570,189086208,76561199174779675,499,ZAJEBIUSTA,True,0,1740851253
2357570,189077261,76561198209248973,36294,zajebista gra najlepsza na swiecie kocam owerłocza,True,0,1740845458
2357570,189011578,76561199231505100,41604,jebać to scierwo zajebane dają mi skruwysyny tanka co robi 5/12 zdycha jak debil co runde i mam streak 10 przegranych,False,4,1740793751
2357570,188997271,76561199006958825,329,"Otóż ta gra, jest bardzo bym powiedział... kontrowersyjna. z jednej strony jest fajną i przyjazną gierką, a z drugiej postacie maja ogromne cycuszki. polecam.",True,0,1740781483
2357570,188955888,76561199699555984,4995,"Genialna gra jedna z najlepszych gier za darmo bardzo polecam
",True,0,1740753837
2357570,188890287,76561198268160088,5507,pain,True,0,1740689462
2357570,188858802,76561199674164122,3146,"fun game
",True,0,1740655454
2357570,188839289,76561198230841492,8835,"I bought Overwatch Credits specifically to unlock the ""terrible tornado"" skin for kiriko because it's available for purchase. Every time I try to buy it, it says ""THE PURCHASE FAILED. PLEASE TRY AGAIN LATER.""
I wrote to support, they thought that many players have this problem and I didn't get the skin or a refund.
I don't recommend this game :)",False,0,1740626665
2357570,188810393,76561198799094267,5,"Gra mi nawet nie pozwoliła się de facto odpalić. Połączenie kont battlenetu i steama nie działa wcale. Blizzard jednak dba o moje zdrowie, abym za dużo czasu nie poświęcał ich grom, to jest zawsze na plus, firma z misją społeczną XD",False,1,1740592616
2357570,188752293,76561199012964646,1546,"ogólnie gra 10/33 sekstyliony 
ale najnowsze updaty fajne",True,1,1740516238
2357570,188750760,76561198124906142,26033,ヾ(≧ ▽ ≦)ゝ,True,0,1740514638
2357570,188745578,76561199028613364,8204,moze byc,True,0,1740509188
2357570,188715710,76561199138334988,2044,mam tylko 6 godzy a już mam depresje i długi,True,1,1740477474
2357570,188683864,76561198280104267,7933,jebaj to,False,0,1740432306
2357570,188675698,76561198020110437,14333,"Nikt się tego nie spodziewał ale Blizzard robi lepsze decyzje niż Riot Games, dlatego polecajka a riot J3b4c 8)",True,0,1740424425
2357570,188660233,76561199239836003,7503,ciap ciap polecam,True,0,1740409744
2357570,188657494,76561199179415452,2426,bro this game is so retarted marvel rivals better,False,2,1740406937
2357570,188607800,76561199132482379,974,najgorszy hero shooter jaki istnieje,False,1,1740340175
2357570,188607393,76561199186527961,832,.,False,0,1740339782
2357570,188605810,76561198404013918,259,https://store.steampowered.com/app/3545060/Team_Fortress_2_Classic/,False,1,1740338350
2357570,188604463,76561199112106916,46103,eee,False,0,1740337196
2357570,188586960,76561199671575589,149959,tak,True,0,1740323026
2357570,188579592,76561199652604016,671,bardzo fajna gra,True,0,1740316916
2357570,188572037,76561199008525611,4399,"Ta gra jest takim ścierwem.
Nie polecam.
",False,3,1740310368
2357570,188540351,76561198837584355,543,syf,False,0,1740271693
2357570,188539974,76561198865185235,1349,👎,False,3,1740271228
2357570,188532307,76561198272643782,1228,Wróciły skrzynki więc 2/10 mogę jako tako polecić,True,0,1740262686
2357570,188445294,76561198215465528,69103,"Gram tylko dla funu. Polecam tylko dlatego. Bo jednak Blizz narobił trochę bałaganu. Podstawy nadal ma dobre, bo taka gra od studia wysokiej rozdzielczości jest martwa, a gra od twórców na którym pewnym placu w 89 nie wydarzyło się absolutnie nic, nie przypadła mi do gustu. Więc obecnie pozostaję tutaj i do wspólnej gry z kolegami mogę polecić. Oczywiście doją kasę w ciul ale unikając tego da się grać.",True,5,1740175591
2357570,188439856,76561199101764947,3805,man I like this game...But the amout of times i played with a bunch of poptarts is annoying,True,1,1740171118
2357570,188430044,76561198208678152,1398,slaba gra,False,2,1740162553
2357570,188429617,76561199507429417,1608,Nie da się w to grać,False,1,1740162160
2357570,188429295,76561199542755603,177,♥♥♥♥ this ♥♥♥♥♥♥ game,False,0,1740161866
2357570,188415470,76561199056236897,1318,Ocena: 7.5/10,True,0,1740151173
2357570,188408709,76561198117334899,39107,lootboxers assemble,True,0,1740144774
2357570,188373884,76561198133283847,4951,"[h1] Wielki powrót Owerwatch 2? [/h1] 


[b] (W woli ścisłości jestem graczem ow1 ponad 400h) [/b] 

Po ostatnim update nabieram szczerej nadzieji, że ta gra może jeszcze coś sobą 
zaprezentować. Atuty to świetny pomysł, a i wielu starych graczy ow1 ucieszy się 
z powrotu zapomnianych umiejętności bohaterów. Dużo obecnie zależy od tego, 
co zrobi z tym obecny team powrót skrzynek to nie jedyna rzecz jaka trapiła tą grę
od premiery ""części drugiej"". Jak dla mnie obecnie warto zagrać, ale nie ma co 
się jeszcze ekscytować... wszystko w rękach nieszczęsnego blizzard. Dla mnie
nadal największą wadą są nieudane redesigny umiejętności postaci (Sombra to 
obecnie wymaga 31,27 iq żeby nią grać).  

[b] Plusy [/b]
 
+powrót skrzynek
+to dalej overwatch
+system atutów

[b] Minusy [/b] 

-absurdalenie drogie skiny 
-nadal brak obeicanej fabuły 
-niektóre postacie to już nie to samo 

[b] Dajecie grze jeszcze jedną szanse może uda się ją uratować [/b]",True,5,1740095722
2357570,188368953,76561197998078512,911,Blizzard co wy zrobiliście,False,0,1740089460
2357570,188368265,76561198986060488,7562,hot 10/10,True,0,1740088654
2357570,188361529,76561199113979350,3729,xfg,True,0,1740082341
2357570,188350223,76561198018515521,135,"Po ponad 600 godzin po premierze OW ta gra jest tylko cieniem tamtej wersji. Blizzard totalnie nie umie dbać o gry i generalnie polecałbym nawet jej nie pobierać, sam fakt ze czasem trzeba za dnia czekać za meczem już samo o tym mówi, patch z ulepszaniem skilli niby coś na plus a jednak nawet się nie postarali, unikać jak tylko się da i lepiej pobrać Marvel Rivals, szkoda czasu na OW.",False,3,1740071272
2357570,188336123,76561198200822597,12934,i like it :>,True,1,1740057857
2357570,188311648,76561198327000402,9296,"w koncu cos zrobili dobrze
",True,1,1740020452
2357570,188307387,76561199001331432,25688,Świetna Gra tak samo jak świetna była 1,True,0,1740014438
2357570,188304195,76561198069497934,9116,xD!,False,0,1740010024
2357570,188303336,76561198323137874,2313,overwatch,False,0,1740008844
2357570,188301854,76561198075636676,21954,aok,True,0,1740006931
2357570,188300896,76561198405664172,13066,fajna gra dla przyjemności gram se polecam,True,0,1740005779
2357570,188298333,76561198806877255,35645,"♥♥♥♥♥♥♥
",False,0,1740002866
2357570,188293311,76561198835820407,963,:(,False,0,1739997062
2357570,188292786,76561198163735938,5938,Nie polecam,False,0,1739996564
2357570,188292562,76561198028297147,25953,feeling like its 2017 again,True,1,1739996308
2357570,188292212,76561199023272609,5901,dobre dobre bo loot boxy wrocily,True,0,1739995890
2357570,188290461,76561198043987092,109,PORAŻKA,False,0,1739993974
2357570,188287701,76561198726893728,6184,mega gowno,False,0,1739991063
2357570,188286443,76561199653292767,3047,:),True,0,1739989755
2357570,188260950,76561199496854374,53492,loot boxy wrocily,True,3,1739962276
2357570,188252731,76561198241529882,2291,xD,False,1,1739950953
2357570,188213928,76561198411288217,16308,:p,True,0,1739910704
2357570,188213365,76561198313569874,3829,"Darmowa waluta w gejpassie, skrzyneczki (eta lotbox), cw3le w teamie, dobry feeling, nowe paladiny. Wszystko na swoim miejscu. Tanki = gejasy Zaria players = gays",True,0,1739910146
2357570,188212435,76561198867083825,839,"I played overwatch classic event, it was so good i wanted it more. It felt fun. The event ended and i tried to play normal quickplay and i was met with pure pain and chaos. This game is literally not fun to play",False,1,1739909151
2357570,188209016,76561199389608050,32066,Pretty good game im sure it will be so so good in the future i love you overwatch 2 simulator great alternative to minecraft,True,0,1739905652
2357570,188208837,76561199122955776,2080,jeśli nie interesuje cie TF2 albo marvel rivals to to też jest dobra opcja,True,0,1739905479
2357570,188208739,76561199140110447,93850,"chujowa :.
",True,0,1739905370
2357570,188208564,76561199221298567,37253,"SPOKO ALE SKODA ŻE TYLE GEY JEST W TEJ GRZE
",True,2,1739905206
2357570,188185938,76561199231056633,3323,ODRADZAM POBIERANIA!!!,False,0,1739881706
2357570,188182076,76561198263015399,30822,"NUDNA PRZEWIDYWALNA GRA W KTOREJ JEST DUZO RUSKICH TROLI. CALY CZAS TO SAMO, ZERO NOWYCH MAP, POSTACI CZY SKILLI. JESTEM NIEZADOWOLONY. NA CZACIE TEZ NIE MOZNA NIC NIKOMU POWIEDZIEC BO OD RAZU LECI BAN.  TEN BLIZARD I ICH SMIESZNE GIERKI",False,0,1739876402
2357570,188126648,76561198837284017,14180,yes,True,0,1739805520
2357570,188114633,76561199491576864,79,<3,True,2,1739791616
2357570,188084891,76561199806400309,4276,siga giga ;),True,0,1739747741
2357570,188081414,76561199277982182,3573,Giga sraka.,False,1,1739743914
2357570,188079467,76561198158326599,1317,fajne,True,0,1739741883
2357570,188075413,76561198161049549,29445,kopa smierdzonca xd,False,1,1739738114
2357570,188057413,76561198368150036,12641,yuh its better now,True,0,1739723108
2357570,188055473,76561199068987014,14478,Gra dla degeneratów oraz wyrzutków społecznych. Grając w ten twór nie pojawia się na mojej twarzy uśmiech nawet na chwile,False,1,1739721550
2357570,188043190,76561199498120621,21,nie,False,0,1739711429
2357570,187990040,76561198263717519,4873,"✴.·´¯`·.·★  🎀𝓚𝓞𝓒𝓗𝓐𝓜   𝓑𝓐𝓢𝓣𝓘𝓞𝓝🎀  ★·.·`¯´·.✴
     💘💞😍 𝓚𝓞𝓒𝓗𝓐𝓜   𝓑𝓐𝓢𝓣𝓘𝓞𝓝 😍💞💘
      🍺🥂🍸 𝓚𝓞𝓒𝓗𝓐𝓜   𝓑𝓐𝓢𝓣𝓘𝓞𝓝 🍻🍷🍹",False,0,1739651138
2357570,187984297,76561199250510292,7773,tak,True,0,1739646161
2357570,187917380,76561199288501819,4411,MOŻE BYĆ QALE WIDZIAŁEM LEPSZE,True,1,1739572219
2357570,187916296,76561199234210024,8034,"nie polecam , moj kolega po 5 minutach gry śmierdział gównem",False,2,1739571059
2357570,187911094,76561198962703977,4930,"Super gra! polecam ją bardzo z rodzinką, mielismy duzo zabawy!",True,0,1739565488
2357570,187905763,76561198379934169,11322,ołwerwocz ssie bo nie ma pve,False,0,1739560538
2357570,187899628,76561199651486252,15037,"zarąbista
",True,0,1739555154
2357570,187862706,76561199017892033,3688,Minęła niestety świetność tej gry,False,0,1739507620
2357570,187845363,76561198274649158,7596,Very bad mmr,False,0,1739484321
2357570,187836859,76561199062412289,6905,"I regret that it is not possible to give something between recommending and advising against the game -

My two main problems with this game are that I had to pay a lot of money to be able to play this game and out of nowhere it became f2p, which gives a slight sense of being spit on and money wasted for nothing to the players who bought the game, I will also be honest that the lack of crates and everything for money now in this game hurts a little. (Okay, okay let's skip that part bc crates comes back so, yeah).

My second problem is that this game before becoming OW2 could run on slightly worse PCs and laptops, now... it can run, but it will often kick you out of matches, or will not load characters - and if you are lucky and none of the above mentioned problems occur, you will have a stuttering image and yes I know, the game needs to develop, graphically and in requirements too, but I think they could have done it better. (But I see more the problem here is now leaving players in the match, bc I didn't notice much kicking outs ect)

The problem can also be classified as the fact that sometimes you can wait for a match for over 10-15 minutes (especially ranked matches), and of course the toxicity of other players - but this occurs in every multiplayer game (and I guess), there will always be someone who will be toxic to some extent. (It's also a bit better now, I guess - Bc a little bit more peoples playing, probably due chest come back).

However, due to sentiment and 100 hours logged (on another platform) before OW changed to OW2, I will give a recommended rating, you can still enjoy the game to some extent, although it is a bit difficult due to the greater toxicity of people, long searches for matches, not the best selection of teams at your level and (for me) much more shiny maps now, due to the increased light reflections.",True,0,1739476528
2357570,187803810,76561199528498602,9708,ta gra jest tragiczna,False,1,1739440487
2357570,187753266,76561199260421593,539,Gra straciła swoją duszę. Bohaterowie stracili swoją tożsamość. Społeczność straciła nadzieję.,False,5,1739368103
2357570,187710495,76561198967919821,6408,oddawać moje 200 zł,False,2,1739290528
2357570,187664042,76561199187188806,192,"Ogolnie to gra sama w sobie nie jest jakaś okropna jak to ludzie opisują czasami, po prostu po tej aktualizacji się troche pozmieniało co mi sie nie podoba aż tak aby grać w to co chwile ewentualnie raz za czas

",True,0,1739228739
2357570,187584077,76561198101605879,5855,They completely massacred the gem overwatch 1 was,False,4,1739132082
2357570,187515282,76561199506720672,4779,Jedynym dobrym elementem jest gameplay. Reszta jest hujowa i ssie.,False,0,1739065615
2357570,187487362,76561198100754270,1860,"                                             🪵 PLAY OF THE GAME🪵 
https://www.youtube.com/watch?v=6DkFJFON0jQ",True,0,1739038656
2357570,187318920,76561198883911674,93918,wszystko dobrze tylko zasady do dupy    nie można mówić prawdy  bo ban,True,0,1738866669
2357570,187255708,76561198070626982,8127,"gra spoko, tylko ludzie curvvy",True,2,1738796610
2357570,187186433,76561198857166764,604002,za dużo kalek umysłowych i bany za byle gówno  ale czasem fajnie sie  gra  tylko najwiekszy minus ze kurwy banują sekunde po ostrzeżeniu  co   co jest przegięciem,True,0,1738715767
2357570,187180169,76561199677060561,1200,"Bardzo fajna gierka, ale za dużo jest skinów ładnych które musisz kupić, ogólnie gra ma pewne błędy- poprawcie to. Najbardziej to boli fakt jak bardzo twórcy chcą byśmy wpakowali pieniędzy w tą grę, ale nic nie dadzą w zamian - fajne darmowe skiny, więcej kredytów darmowych - lipa. Ogólnie polecam mimo to ale ostrzegam - trzeba mieć mocne nerwy xd
",True,0,1738708419
2357570,187168377,76561199102190710,6801,nygers,True,0,1738696905
2357570,187168356,76561199638796964,20086,"This is the best game i played recently, fast action a lot of things on the screen i got a 2 epileptic seizures but its fine 10/10",True,1,1738696890
2357570,187106259,76561198114304587,2419,"dostałem bana na 2 miesiące za niewinność, więc założyłem nowe konto, ale blizzard stwierdził, że do konta musi być podpięty numer telefonu, więc nie jestem w stanie zagrać na innym koncie",False,2,1738622202
2357570,186929877,76561198844141600,681,"Witam, właśnie ♥♥♥♥♥♥ w kiblu na stacji benzynowej w nowym sączu, chciałem zobaczyć potwora którego zrobiłem, a tam zamiast zwykłego gówienka, był overwatch 2. nie dało sie spuścić wody, więc zostawiłem to tak jak było, z tego co słyszałem to podobno jakiś kulawy Kamil ukradł to ♥♥♥♥♥, i mówił coś o tym że będzie mieć jedzenia na następne 5 lat. ♥♥♥♥♥♥♥♥ sprawa",False,2,1738436777
2357570,186918918,76561199198600500,3119,"g0wn0
d0pa",False,0,1738427967
2357570,186745841,76561198894241169,28,https://www.marvelrivals.com/,False,5,1738245071
2357570,186578760,76561198142245437,11,"wymgany nr tel aby zagrac w gre, zart",False,1,1738033707
2357570,186571698,76561198986904837,45629,mam kraba przez ta gre,True,1,1738024226
2357570,186502209,76561198146784711,5497,Serwery z karton gipsu gdyby gips był z gówna.,False,1,1737941270
2357570,186474927,76561199038368979,21480,Niby ściek ale czasem i tak zagram,True,1,1737914105
2357570,186473266,76561199529194951,3786,"ta gra mnie zabija
",True,0,1737912714
2357570,186463554,76561199222711938,6149,I love this game 100% better marvel rivals i dont know how ppl are playing 5 vs 5 shooter on not first-person hope this helps,True,1,1737905043
2357570,186404335,76561198853709033,26273,git,True,0,1737838998
2357570,186396725,76561198318235982,4315,super gra ludzie sie nie znaja,True,1,1737832230
2357570,186369388,76561199749122222,7807,god game,True,0,1737808812
2357570,186328585,76561198096056195,29609,"I've been playing this game on and off for many years. Sometimes its really good, usually its ♥♥♥♥ and trash. Addictive af. Not worth it.",False,1,1737758422
2357570,186299178,76561199196332886,4554,Bardzo fajna,True,2,1737730732
2357570,186217854,76561199218569169,19098,ale gunwo,False,1,1737635389
2357570,186175766,76561198998821312,1912,"porno spoko, gra średnia",False,1,1737575413
2357570,186105025,76561198128944206,1674,Just came here to leave a negative review. Goodbye.,False,1,1737486991
2357570,186102366,76561199120098572,1307,nie ma wogole tego co na pornhubie,False,9,1737484317
2357570,186079643,76561199245515885,302,ohio,True,0,1737460426
2357570,186027083,76561199089977135,22629,":(
",False,0,1737391960
2357570,186024869,76561198839201740,3849,"OV1 lepsza 
free to play gówno klasyka porażki, oddawajcie loot boxy skurwy##ny
edit: nevermind skrzynki powracają (GAMBLING HELL YEAHHHHH)
edit numero 2:dalej no fun",False,8,1737389829
2357570,186022515,76561199570815909,32447,nie polecam 1300 godzin ta gra to sciek,False,1,1737387534
2357570,185953281,76561199641408646,29855,You can not even report lol,False,2,1737304608
2357570,185901317,76561199729312958,17617,GÓWNO,False,1,1737245919
2357570,185880229,76561199405066416,312,"okokokokookokokokokokokokokokokokokokokokokokokokokookoko
",True,0,1737225796
2357570,185825866,76561199214231661,1665,"Witam, właśnie srałem w kiblu na stacji benzynowej w nowym sączu, chciałem zobaczyć potwora którego zrobiłem, a tam zamiast zwykłego gówienka, był overwatch 2. nie dało sie spuścić wody, więc zostawiłem to tak jak było, z tego co słyszałem to podobno jakiś kulawy Kamil ukradł to gówno, i mówił coś o tym że będzie mieć jedzenia na następne 5 lat. Pojebana sprawa",False,22,1737167371
2357570,185820854,76561199052342906,653,Gówno ale gra sie fajnie nawet.,True,1,1737160844
2357570,185810492,76561198064539620,3485,"Really interesting game. 
I like the tempo of it",True,0,1737149049
2357570,185805052,76561198446845696,38782,"Ana: smash
Ashe: smash
Baptiste: smash
Bastion: pass (clanker)
Brigitte: smash
Cassidy: smash
D.Va: smash
Doomfist: smash
Echo: pass (clanker)
Freja: smash
Genji: smash
Hanzo: smash
Hazard: smash
Illari: smash
Junker Queen: smash
Junkrat: smash
Juno: smash
Kiriko: smash
Lifeweaver: smash
Lucio: smash
Mauga: smash
Mei: smash
Mercy: smash
Moira: smash
Orisa: pass (clanker)
Pharah: smash
Ramattra: pass (clanker)
Reaper: smash
Reinhardt: smash
Roadhog: smash
Sigma: smash
Sojourn: pass (monkey)
Soldier: 76: smash
Sombra: smash
Symmetra: smash
Torbjörn: smash
Tracer: smash
Venture: smash
Widowmaker: smash
Winston: smash
Wrecking Ball: smash
Zarya: smash
Zenyatta: pass (clanker).",True,0,1737143556
2357570,185660608,76561198140304605,12272,mr better,False,0,1736964570
2357570,185532558,76561198082349373,16291,I love the game. But this new Project Lid... I hate this game.,False,1,1736798287
2357570,185525447,76561198030367949,188,Oto przykład jak zniszczyć wspaniałą grę. TF2 gurom,False,4,1736790608
2357570,185464227,76561198894588135,25,gówno,False,1,1736711187
2357570,185434911,76561199046592050,6314,"u will get epilepsy faster than u will kill someone, def 1000/10",True,0,1736686054
2357570,185430594,76561199120155993,10670,Spoko gra,True,0,1736681701
2357570,185393860,76561198826634762,232,.,True,0,1736638850
2357570,185328698,76561198169774899,1170,"bardzo fajne zwłaszcza że darmowe
",True,0,1736581171
2357570,185276417,76561199684679883,1148,bad game good porn,False,9,1736531272
2357570,185273552,76561199105792801,11702,"Witam blizzard, otóż chcialbym okazać wielkie rozczarowanie pisząc tą ocene. Mianowacie chodzi tu o postacie z klasy ""tank"" jak to się przyjeło w popkulturze, otusz postacie ""maugi"" oraz ""orisy"" są zbyt no skillowe i posiadają zdecydowanie za dużo zdrowia/osłony w stosunku do obrażeń jakie zadają wrogim graczą. Prosze o przeczytanie owej recenzji i możliwiwej poprawie postaci o których mowa Pozdrawiam",False,13,1736528971
2357570,185198073,76561198287600125,17793,"świetna gra, polecam",True,0,1736445768
2357570,185174999,76561198809159549,2399,guwno,False,0,1736421294
2357570,185132074,76561198830163726,5406,0/10 pierdolone gówno ten battle ścierwo ♥♥♥♥♥♥,False,4,1736365211
2357570,185082223,76561199024494637,103240,<3,True,1,1736317726
2357570,185054015,76561199625631413,6076,"fajna, niszczy marzenia",True,0,1736286997
2357570,184806800,76561198136165791,11,marvel rivals jest za darmo 😭🙏,False,10,1736054308
2357570,184772710,76561198183595473,13645,lewacka podróbka paladinsów,True,5,1736022879
2357570,184730231,76561199076816970,11850,"gówno ♥♥♥♥♥♥ dało bana na 7 godzin bo neta wyjebało 
",False,1,1735990553
2357570,184664160,76561198167565521,22,guwno dla zasranych wyskrobanych debili,False,2,1735927704
2357570,184630908,76561199445053503,6491,"Balans: brak
Ale jak ograrniesz dobrych ziomków to da się grać",True,0,1735905746
2357570,184610170,76561198380316086,12837,"retarded developers
",False,2,1735893699
2357570,184470819,76561199057598145,3438,lewacka gra,False,25,1735768625
2357570,184359350,76561198262724169,44539,Where my lootbox??,False,1,1735673513
2357570,184341832,76561199233044480,24537,słaba gra przez nią jestem gejem i mam chłopaka,False,19,1735661417
2357570,184319803,76561199137530050,318,chujnia,False,0,1735644961
2357570,184117632,76561198835558720,3056,"Tak, to zasadniczo ta sama gra co Overwatch, z lepszą liczbą klatek na sekundę i efektami, większą liczbą bohaterów i map. Formuła działa, więc po co ją zmieniać? Czego oczekujesz po darmowej grze? Jakość jest nadal tak dobra jak każda inna gra AAA. Jeśli nie masz nic przeciwko kosmetykom, nie musisz wydawać ani grosza, aby w pełni cieszyć się tą grą i wszystkimi mapami. Jest tak wiele map, że w ciągu całego dnia prawdopodobnie zagram w tę samą mapę 2 lub 3 razy. Dzięki różnym mapom i graczom w każdej sesji rozgrywka jest świeża. Nie chce oceniac czy jest lepszy czy to ta sama karma co Ov1.

Ma szybkie tryby zespołowe, które nigdy nie są powolne ani nudne. Bardzo trudno jest osiągnąć równowagę w grze z tak różnorodnymi umiejętnościami bohaterów, zwłaszcza biorąc pod uwagę, ilu bohaterów dodano od pierwotnej premiery. Każdy, kto twierdzi, że wydaje się to niezrównoważone, musi zdać sobie sprawę, że jest to gra WIELOOSOBOWA OPARTA NA ZESPOLE, w której nie można trzymać wszystkich na własność, grając solo, pomóż swojemu zespołowi poprzez wsparcie i tłumienie sukcesu. Jeśli twoi towarzysze zginą, przegrupuj się i nie śpiesz się z osiągnięciem celu w pojedynkę. Jeśli grasz zespołowo, sytuacja jest bardzo zrównoważona, ponieważ umiejętności mają na celu pomóc członkom drużyny, a nie tylko zabić wroga. Również sprawdzając statystyki kilku losowych graczy, ogólny współczynnik k/d każdego z nich wynosi około 2,0. Powiedz mi więc, czy wydaje ci się to niezrównoważone? Każdy ma niesamowite statystyki w porównaniu z jakąkolwiek inną grą, ponieważ jest to jedyna gra, w której zabije wielu członków drużyny, którzy są bliscy zabicia tego samego wroga. Zapobiega to kradzieży zabójstwa, jeśli to ty zadasz większość obrażeń, a członek drużyny otrzyma strzał zabijający. Aby zabić, musisz oczywiście zabić wroga, jednak możesz go również zabić, jeśli zadasz około 90% obrażeń, zanim wróg umrze, lub oddasz ostatni strzał zabijający, jeśli członek drużyny zada większe obrażenia wrogowi. To geniusz i jednocześnie beznadziejne rozwiązanie.
Wiec mogę ją polecić lecz musze to dodać...
Blizzard powoli degraduje się do upadającej firmy, firma spotkała się już z ogromnym sprzeciwem opinii publicznej związanym ze sposobem traktowania kobiet, mobilne diablo istnieje i to jest oczywiste, wszystko na tym świecie staje się coraz droższe i utrudnia to życie, gdy gracze zmuszeni są zdecydować się na zakup fajnej skórki lub uzupełnienie paliwa, średnia liczba graczy w Blizzard będzie się coraz bardziej zmniejszać.

Mikrotransakcje NIE są rozwiązaniem... Pamiętam słodkie dni MW2, gdzie aby zdobyć coś nowego, wystarczyło zagrać w grę, a nie łączyć konto bankowe i wypłacać śmieszne kwoty pieniądze na kilka rzeczy. 
Ehhh. tak. ostrzeżenie ten Battelpass zamiast :paczek"" jest do niczego a sam trym PvE płatny nie warty swej ceny.
",True,1,1735492434
2357570,184033015,76561199069885877,703,Należy tępić,False,0,1735422468
2357570,183832652,76561199013430547,391,Ta gra jest tragiczna,False,1,1735265810
2357570,183800078,76561198831732649,13111,skibidi yes,True,0,1735251806
2357570,183783274,76561199405328593,105311,"polecam
essa",True,0,1735239813
2357570,183747429,76561199045364760,44,"gniot, chce starego overka",False,2,1735217579
2357570,183703251,76561198981699873,124,"[h2][u]NIE POLECAM[/u][/h2]

Szczyt gamingu dla tych, co nie znają sensu życia. To nie jest gra, to szara zabawka dla dzieci, ale pomalowana w tęczowe kolory, żeby oszukać mózgi wielkości orzeszka ziemnego. Grafika jak z kreskówki dla przedszkolaków, postacie jak dmuchane lalki z sex-shopu dla ubogich, a mechanika tak prosta, że nawet debil z IQ poniżej 70 w lobby już wie co robić. Balans? Małpa na linie robi to lepiej niż Blizzard. Ci, co kiedyś czarowali Warcrafterem, Diablo, Starcrafterem sprzedali się Microsoftowi i wydają w kółko co sezon nowego broken heroesa. 

Defense Matrix to propaganda - serwer crashuje co drugą grę, packet loss niewyobrażalny, matchmaking można porównać do goryla vs noworodka. 2025 rok, a cheaterzy są częstszy niż [url=en.wikipedia.org/wiki/California_Department_of_Fair_Employment_and_Housing_v._Activision_Blizzard]pozwy do sądu producenta za molestowanie[/url]. Quick Play? Mentalne więzienie dla idiotów. Competive? Climb 3 miesiące, spadnij po jednym cheaterze. Support ticket? Czekaj miesiąc, bo ich „wsparcie” to fikcja.

Na razie z 363k recenzji 26% positive overall (recent mixed, bo Blizzard kupuje review bomb recovery kit).

Społeczność? Najgorsza - voice chat to orgia idiotów a reszta to 12-latki, trolle, schizofrenicy i feministki. Toksyczność level typu JD w swoich złotych latach. Wszystko inne w tej tekturowej gierce jest tak samo żenujące.


[h2][u]Podsumowując:[/u][/h2]

Jeśli jesteś ograniczonym umysłowo troglodytą, co myśli, że życie to grind po shiny lub nieświadomym żywota zombie, co woli wirtualne śmierci niż prawdziwe problemy - graj, nie powstrzymam.

Do reszty ludzkości: uciekajcie, zanim stracicie resztki szacunku do siebie samego. To nie gra, szczerze mówiąc, to pułapka dla frajerów i głupców. Zagraj lepiej w Chińczyka lub poczytaj książkę, [u]kretynie[/u].",False,0,1735172631
2357570,183703128,76561199228683986,3102,"fajna
",True,0,1735172521
2357570,183691157,76561199021944471,1510,Man i miss OW1,False,0,1735162392
2357570,183681246,76561198044059650,5, Marvel Rivlas! much better...,False,1,1735154991
2357570,183471789,76561198314751957,4544,Marvel Rivals is better.,False,3,1734956549
2357570,183436301,76561198206408344,442,Bliizardowy zawsze siusak w mordę,False,0,1734914916
2357570,183338580,76561198348600129,1779,Nie ma nagich skinów ale lepsze niż Marvel Rivals,True,0,1734831839
2357570,183329014,76561198403273309,40,"jebać te gre 
pies ją jebał z obu stron",False,2,1734821931
2357570,183304566,76561199098926145,7674,"jest mega gram w nią ponad 100 godzin
",True,0,1734802513
2357570,183279206,76561199207892036,33975,Overwatch is better then Marvel rivals and much better optimized,True,1,1734784043
2357570,183212633,76561199734631782,376,no nie fajne,False,0,1734716859
2357570,183211511,76561199121600018,13332,winton,True,0,1734715978
